Food_code,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin D (D2 + D3),Cholesterol,"Fatty acids, total saturated",Potassium,Energy,Main_food_description,catnumb,catname,novaclass,macroclass
91705060,9.0,34.4,53.4,43.9,6.2,224.0,1.63,74.0,0.0,19.0,17.701,444.0,526.0,"Milk chocolate candy, with almonds",5702,Candy containing chocolate,4,Other
91705070,10.22,33.21,54.34,47.22,3.8,110.0,1.39,41.0,0.0,10.0,14.13,394.0,538.0,"Chocolate, milk, with peanuts",5702,Candy containing chocolate,4,Other
91705090,5.54,20.12,69.3,61.69,2.2,141.0,1.53,87.0,0.0,16.0,12.192,269.0,478.0,Chocolate candy with fondant and caramel,5702,Candy containing chocolate,4,Other
91705200,4.2,30.0,63.9,54.5,5.9,32.0,3.13,11.0,0.0,0.0,17.75,365.0,480.0,"Chocolate, semi-sweet morsel",5702,Candy containing chocolate,4,Other
91705300,4.5,33.2,60.18,48.81,6.4,40.0,5.44,20.0,0.0,4.0,19.536,429.0,528.0,"Chocolate, sweet or dark",5702,Candy containing chocolate,4,Other
91705400,5.87,32.09,59.24,59.0,0.2,199.0,0.24,90.0,0.0,21.0,19.412,286.0,539.0,"Chocolate, white",5704,Candy not containing chocolate,4,Other
91705410,8.2,35.15,53.15,50.84,1.7,205.0,0.7,79.0,0.0,18.0,17.093,342.0,547.0,"Chocolate, white, with almonds",5704,Candy not containing chocolate,4,Other
91705420,7.64,29.37,59.67,51.06,3.3,187.0,2.65,86.0,0.0,23.0,15.89,370.0,511.0,"Chocolate, white, with cereal",5704,Candy not containing chocolate,4,Other
91705500,3.64,15.59,77.41,69.4,4.0,34.0,2.18,3.0,0.0,0.0,8.606,397.0,426.0,Mexican chocolate (tablet),5702,Candy containing chocolate,4,Other
91706000,4.6,26.6,58.59,46.19,3.7,21.0,2.09,145.0,0.0,2.0,20.58,321.0,486.0,"Coconut candy, chocolate covered",5702,Candy containing chocolate,4,Other
91706100,1.01,12.46,75.57,63.93,1.6,9.0,0.68,106.0,0.0,0.0,11.014,120.0,404.0,"Coconut candy, no chocolate covering",5704,Candy not containing chocolate,4,Other
91706400,1.31,13.64,74.66,73.27,1.3,10.0,0.97,9.0,0.0,0.0,12.092,152.0,408.0,"Coconut candy, Puerto Rican style",5704,Candy not containing chocolate,4,Other
91707000,0.0,0.02,93.18,88.9,0.0,3.0,0.01,11.0,0.0,0.0,0.0,4.0,373.0,Fondant,5704,Candy not containing chocolate,4,Other
91707010,2.2,9.3,80.4,71.42,2.1,17.0,1.56,26.0,0.0,0.0,5.46,168.0,366.0,"Fondant, chocolate covered",5702,Candy containing chocolate,4,Other
91708000,0.34,0.07,82.74,80.68,1.6,18.0,0.17,98.0,0.0,0.0,0.01,56.0,322.0,"Fruit peel, candied",5704,Candy not containing chocolate,4,Other
91708010,4.17,18.1,58.08,45.06,6.9,77.0,1.73,18.0,0.0,0.0,1.575,541.0,379.0,Date candy,5704,Candy not containing chocolate,4,Other
91708020,2.31,9.52,73.81,45.95,2.4,17.0,0.93,131.0,0.0,0.0,0.898,82.0,390.0,Soft fruit confections,5704,Candy not containing chocolate,4,Other
91708030,0.55,2.84,84.31,53.37,0.0,25.0,0.88,360.0,0.0,0.0,0.661,229.0,365.0,Fruit leather and fruit snacks candy,5704,Candy not containing chocolate,4,Other
91708040,3.68,21.04,69.33,55.26,0.1,136.0,0.53,176.0,0.0,13.0,12.291,289.0,475.0,Fun Fruits Creme Supremes,5704,Candy not containing chocolate,4,Other
91708070,2.92,0.67,66.27,60.87,5.4,73.0,2.94,194.0,0.0,0.0,0.288,586.0,254.0,Tamarind candy,5704,Candy not containing chocolate,4,Other
91708100,1.0,2.68,82.66,57.46,0.0,18.0,0.75,402.0,0.0,0.0,0.649,164.0,358.0,"Fruit snacks candy, with high vitamin C",5704,Candy not containing chocolate,4,Other
91708150,0.0,7.5,86.9,65.0,0.2,500.0,0.19,75.0,0.0,3.0,1.194,338.0,415.0,"Yogurt covered fruit snacks candy, with added vitamin C",5704,Candy not containing chocolate,4,Other
91708160,0.46,6.53,74.64,39.15,3.3,430.0,0.56,8.0,0.0,0.0,5.096,100.0,359.0,"Yogurt covered fruit snacks candy rolls, with high vitamin C",5704,Candy not containing chocolate,4,Other
91709000,2.14,8.3,87.84,56.88,1.0,55.0,0.95,54.0,0.0,6.0,5.183,108.0,435.0,"Gumdrops, chocolate covered",5702,Candy containing chocolate,4,Other
91713010,3.97,16.18,71.33,66.63,2.2,91.0,1.94,55.0,0.0,17.0,10.066,205.0,448.0,"Fudge, chocolate, chocolate-coated",5702,Candy containing chocolate,4,Other
91713020,5.36,22.15,65.37,59.81,2.8,97.0,2.08,51.0,0.0,15.0,10.095,240.0,483.0,"Fudge, chocolate, chocolate-coated, with nuts",5702,Candy containing chocolate,4,Other
91713030,2.39,10.41,76.44,73.12,1.7,49.0,1.77,45.0,0.0,14.0,6.448,134.0,411.0,"Fudge, chocolate",5702,Candy containing chocolate,4,Other
91713040,4.38,18.93,67.93,63.37,2.5,57.0,1.97,39.0,0.0,12.0,6.489,183.0,461.0,"Fudge, chocolate, with nuts",5702,Candy containing chocolate,4,Other
91713050,7.02,16.6,66.62,62.26,1.5,39.0,0.48,149.0,0.0,11.0,5.151,198.0,434.0,"Fudge, peanut butter",5704,Candy not containing chocolate,4,Other
91713060,8.48,22.8,60.95,55.67,2.2,46.0,0.77,145.0,0.0,10.0,5.486,238.0,473.0,"Fudge, peanut butter, with nuts",5704,Candy not containing chocolate,4,Other
91713070,1.05,5.45,82.15,79.77,0.0,38.0,0.02,47.0,0.0,15.0,3.382,49.0,383.0,"Fudge, vanilla",5704,Candy not containing chocolate,4,Other
91713080,3.0,13.69,74.61,71.0,0.9,47.0,0.41,42.0,0.0,13.0,3.828,103.0,435.0,"Fudge, vanilla, with nuts",5704,Candy not containing chocolate,4,Other
91713090,4.24,7.72,83.21,69.19,0.9,13.0,0.44,64.0,0.0,0.0,0.437,86.0,399.0,"Fudge, divinity",5704,Candy not containing chocolate,4,Other
91713100,2.1,10.21,77.77,75.85,1.1,106.0,0.84,320.0,0.0,1.0,1.091,193.0,396.0,"Fudge, brown sugar (penuche)",5704,Candy not containing chocolate,4,Other
91715000,7.7,23.0,65.5,46.2,1.9,69.0,0.5,193.0,0.0,7.0,9.6,259.0,462.0,"Fudge, caramel and nut, chocolate-coated candy",5702,Candy containing chocolate,4,Other
91715100,7.53,23.85,61.51,50.47,2.3,93.0,0.72,239.0,0.0,13.0,9.069,323.0,491.0,SNICKERS Bar,5702,Candy containing chocolate,4,Other
91715200,5.4,21.6,64.8,54.0,2.0,47.0,0.63,230.0,0.0,0.0,12.1,249.0,459.0,Baby Ruth,5702,Candy containing chocolate,4,Other
91715300,2.5,19.33,70.97,51.9,1.0,76.0,0.34,203.0,0.0,12.0,11.9,163.0,468.0,100 GRAND Bar,5702,Candy containing chocolate,4,Other
91716010,7.98,31.87,57.56,53.08,4.5,24.0,2.51,19.0,0.0,0.0,5.603,145.0,522.0,"Halvah, plain",5704,Candy not containing chocolate,4,Other
91716110,7.88,31.25,58.08,52.64,4.2,70.0,2.46,36.0,0.0,6.0,9.217,209.0,526.0,"Halvah, chocolate covered",5702,Candy containing chocolate,4,Other
91718000,8.71,20.11,67.31,46.34,2.4,21.0,0.73,288.0,0.0,4.0,5.729,235.0,456.0,Honey-combed hard candy with peanut butter,5704,Candy not containing chocolate,4,Other
91718050,8.78,23.98,62.68,47.19,3.1,73.0,1.2,225.0,0.0,6.0,6.65,347.0,482.0,"Honey-combed hard candy with peanut butter, chocolate covered",5702,Candy containing chocolate,4,Other
91718100,5.4,18.9,72.9,45.9,2.0,36.0,0.79,230.0,0.0,0.0,9.5,220.0,459.0,Butterfinger,5702,Candy containing chocolate,4,Other
91718200,1.99,30.04,66.8,60.47,3.3,13.0,1.78,4.0,0.0,0.0,25.593,278.0,511.0,Chocolate-flavored sprinkles,5702,Candy containing chocolate,4,Other
91718300,5.63,23.64,41.04,26.42,5.1,31.0,1.67,10.0,0.0,0.0,3.045,206.0,390.0,"Ladoo, round ball, Asian-Indian dessert",5704,Candy not containing chocolate,4,Other
91721000,0.0,0.05,93.55,70.0,0.2,3.0,0.13,50.0,0.0,0.0,0.0,37.0,375.0,Licorice,5704,Candy not containing chocolate,4,Other
91723000,1.8,0.2,81.3,57.56,0.1,3.0,0.23,80.0,0.0,0.0,0.056,5.0,318.0,Marshmallow,5704,Candy not containing chocolate,4,Other
91723010,2.43,10.4,75.03,55.74,1.7,9.0,0.99,61.0,0.0,0.0,6.063,90.0,375.0,"Marshmallow, chocolate covered",5702,Candy containing chocolate,4,Other
91723020,1.16,0.13,87.99,72.68,0.1,2.0,0.17,52.0,0.0,0.0,0.036,4.0,343.0,"Marshmallow, candy-coated",5704,Candy not containing chocolate,4,Other
91723050,2.42,5.49,72.23,52.56,0.8,5.0,0.48,112.0,0.0,0.0,4.765,63.0,332.0,"Marshmallow, coconut-coated",5704,Candy not containing chocolate,4,Other
91726000,3.33,1.67,92.39,83.33,3.3,32.0,0.59,33.0,0.0,0.0,1.667,105.0,398.0,"Nougat, plain",5704,Candy not containing chocolate,4,Other
91726110,4.01,17.23,71.17,59.69,1.0,115.0,0.49,167.0,0.4,9.0,12.016,124.0,456.0,"Nougat, with caramel, chocolate covered",5702,Candy containing chocolate,4,Other
91726130,4.01,17.23,71.17,59.69,1.0,115.0,0.49,167.0,0.4,9.0,12.016,124.0,456.0,MILKY WAY Bar,5702,Candy containing chocolate,4,Other
91726140,3.2,17.5,71.22,57.81,2.9,53.0,1.2,168.0,0.0,10.0,11.474,196.0,443.0,MILKY WAY MIDNIGHT Bar (formerly MILKY WAY DARK Bar),5702,Candy containing chocolate,4,Other
91726150,8.1,23.0,62.7,52.1,2.0,168.0,1.1,170.0,0.0,17.0,7.268,325.0,467.0,MARS Almond Bar (formerly MARS bar),5702,Candy containing chocolate,4,Other
91726410,4.54,9.51,83.15,74.42,3.3,76.0,1.08,46.0,0.0,6.0,6.383,180.0,436.0,"Nougat, chocolate covered",5702,Candy containing chocolate,4,Other
91726420,2.6,12.75,77.77,66.89,1.5,54.0,0.67,194.0,0.0,5.0,8.646,133.0,436.0,3 MUSKETEERS Bar,5702,Candy containing chocolate,4,Other
91727010,11.18,44.95,38.82,27.48,5.2,155.0,3.09,42.0,0.0,12.0,14.825,507.0,582.0,"Nuts, chocolate covered, not almonds or peanuts",5702,Candy containing chocolate,4,Other
91728000,11.84,23.73,55.96,48.9,3.6,62.0,0.61,218.0,0.0,8.0,5.262,331.0,465.0,"Nut roll, fudge or nougat, caramel and nuts",5702,Candy containing chocolate,4,Other
91728500,7.29,48.77,31.86,25.12,6.5,48.0,1.73,17.0,0.0,0.0,4.186,294.0,560.0,Sugared pecans (sugar and egg white coating),5704,Candy not containing chocolate,4,Other
91731000,13.1,33.5,49.7,37.59,4.7,104.0,1.31,41.0,0.0,9.0,14.6,502.0,519.0,"Peanuts, chocolate covered",5702,Candy containing chocolate,4,Other
91731010,9.57,26.13,60.48,50.75,3.7,102.0,1.16,50.0,0.0,8.0,10.169,347.0,515.0,M&M's Peanut Chocolate Candies,5702,Candy containing chocolate,4,Other
91731060,10.16,29.32,56.89,47.15,4.0,88.0,1.06,213.0,0.0,7.0,18.485,330.0,529.0,M&M's Peanut Butter Chocolate Candies,5702,Candy containing chocolate,4,Other
91731100,15.5,33.7,47.4,42.22,4.1,78.0,0.97,156.0,0.0,0.0,4.678,407.0,522.0,"Peanuts, sugar-coated",5704,Candy not containing chocolate,4,Other
91731150,14.84,37.01,42.43,36.08,3.8,154.0,2.14,56.0,0.0,1.0,16.332,477.0,542.0,"Peanuts, yogurt covered",5704,Candy not containing chocolate,4,Other
91732000,15.5,33.7,47.4,42.22,4.1,78.0,0.97,156.0,0.0,0.0,4.678,407.0,522.0,Peanut bar,5704,Candy not containing chocolate,4,Other
91732100,16.26,30.45,50.84,44.34,5.5,36.0,0.9,244.0,0.0,0.0,5.038,422.0,510.0,Planters Peanut Bar,5704,Candy not containing chocolate,4,Other
91733000,7.57,18.98,71.24,51.33,2.5,27.0,1.22,445.0,0.0,12.0,4.144,168.0,486.0,Peanut brittle,5704,Candy not containing chocolate,4,Other
91733200,13.07,32.45,51.12,45.1,3.9,112.0,1.4,132.0,0.0,7.0,8.966,396.0,526.0,"Peanut Bar, chocolate covered candy",5702,Candy containing chocolate,4,Other
91734000,11.46,28.02,57.63,51.19,3.3,82.0,1.49,189.0,0.0,8.0,10.157,358.0,509.0,"Peanut butter, chocolate covered",5702,Candy containing chocolate,4,Other
91734100,10.24,30.53,55.36,47.17,3.6,78.0,1.21,357.0,0.0,6.0,10.73,343.0,515.0,Reese's Peanut Butter Cup,5702,Candy containing chocolate,4,Other
91734200,12.46,24.77,59.86,53.25,3.0,69.0,0.49,194.0,0.0,0.0,16.42,359.0,497.0,Reese's Pieces,5704,Candy not containing chocolate,4,Other
91734300,9.53,31.34,55.38,40.33,3.3,70.0,1.3,264.0,0.0,6.0,13.21,295.0,521.0,Reese's Sticks,5702,Candy containing chocolate,4,Other
91734400,8.93,23.21,63.9,53.57,3.6,36.0,0.64,321.0,0.0,9.0,8.036,257.0,495.0,Reese's Fast Break,5702,Candy containing chocolate,4,Other
91734450,9.53,31.34,55.53,40.33,3.3,70.0,1.3,264.0,0.0,5.0,12.959,295.0,542.0,Reese's Crispy Crunchy Bar,5702,Candy containing chocolate,4,Other
91734500,18.3,29.8,46.88,38.3,5.0,110.0,1.7,250.0,0.0,1.0,13.12,505.0,529.0,Peanut butter morsels,5704,Candy not containing chocolate,4,Other
91735000,2.1,10.21,77.77,75.85,1.1,106.0,0.84,320.0,0.0,1.0,1.091,193.0,396.0,Pralines,5704,Candy not containing chocolate,4,Other
91736000,0.65,0.14,85.13,83.75,1.2,23.0,0.64,2.0,0.0,0.0,0.009,173.0,329.0,"Pineapple candy, Puerto Rican style",5704,Candy not containing chocolate,4,Other
91739010,4.1,14.8,68.4,62.22,3.1,86.0,1.71,36.0,0.0,3.0,10.272,514.0,390.0,"Raisins, chocolate covered",5702,Candy containing chocolate,4,Other
91739510,5.2,13.44,69.57,48.66,3.7,156.0,1.63,51.0,0.0,0.0,12.221,700.0,400.0,"Raisins, carob covered",5704,Candy not containing chocolate,4,Other
91739600,4.25,11.61,72.78,60.52,2.1,115.0,1.15,43.0,0.0,0.0,10.157,556.0,393.0,"Raisins, yogurt covered",5704,Candy not containing chocolate,4,Other
91742010,11.6,33.3,50.3,31.17,7.7,639.0,4.27,167.0,0.0,0.0,4.662,307.0,516.0,Sesame Crunch (Sahadi),5704,Candy not containing chocolate,4,Other
91745010,0.0,0.0,98.9,58.97,0.1,3.0,0.4,44.0,0.0,0.0,0.0,5.0,396.0,Gumdrops,5704,Candy not containing chocolate,4,Other
91745020,0.0,0.2,98.0,62.9,0.0,3.0,0.3,38.0,0.0,0.0,0.0,5.0,394.0,Hard candy,5704,Candy not containing chocolate,4,Other
91745040,0.03,3.3,90.4,80.46,0.0,4.0,0.01,391.0,0.0,9.0,2.065,3.0,391.0,Butterscotch hard candy,5704,Candy not containing chocolate,4,Other
91745100,0.19,4.37,90.78,75.84,0.0,0.0,0.0,15.0,0.0,0.0,4.115,12.0,405.0,Skittles,5704,Candy not containing chocolate,4,Other
91746010,4.33,21.13,71.19,63.68,2.8,105.0,1.11,61.0,0.0,14.0,13.08,261.0,492.0,Sugar-coated chocolate discs,5702,Candy containing chocolate,4,Other
91746100,4.33,21.13,71.19,63.68,2.8,105.0,1.11,61.0,0.0,14.0,13.08,261.0,492.0,M&M's Milk Chocolate Candies (formerly M&M's Plain Chocolate Candies),5702,Candy containing chocolate,4,Other
91746120,4.33,21.13,71.19,63.68,2.8,105.0,1.11,61.0,0.0,14.0,13.08,261.0,492.0,Sixlets,5702,Candy containing chocolate,4,Other
91746150,4.33,21.13,71.19,63.68,2.8,105.0,1.11,61.0,0.0,14.0,13.08,261.0,492.0,"Easter egg, candy coated chocolate",5702,Candy containing chocolate,4,Other
91750000,0.81,8.03,81.93,55.59,0.0,9.0,0.06,75.0,0.0,0.0,7.208,12.0,400.0,Taffy,5704,Candy not containing chocolate,4,Other
91760000,4.67,8.22,78.17,66.5,0.0,140.0,0.14,249.0,0.0,7.0,2.514,217.0,388.0,"Toffee, plain",5704,Candy not containing chocolate,4,Other
91760100,5.48,14.02,73.1,62.44,0.9,153.0,0.74,203.0,0.0,11.0,6.838,259.0,428.0,"Toffee, chocolate covered",5702,Candy containing chocolate,4,Other
91760200,7.62,18.22,66.83,56.13,1.8,149.0,1.19,179.0,0.0,11.0,7.314,309.0,446.0,"Toffee, chocolate-coated, with nuts",5702,Candy containing chocolate,4,Other
91760500,6.08,32.68,43.71,37.31,2.5,154.0,1.71,83.0,0.2,56.0,20.399,289.0,491.0,Truffles,5702,Candy containing chocolate,4,Other
91760700,0.0,0.0,32.53,32.47,0.0,2.0,0.02,2.0,0.0,0.0,0.0,1.0,126.0,"Wax candy, liquid filled",5704,Candy not containing chocolate,4,Other
91770000,0.0,0.0,98.6,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,"Dietetic or low calorie candy, NFS",5704,Candy not containing chocolate,4,Other
91770010,0.0,0.2,88.0,70.0,18.0,0.0,0.0,7.0,0.0,0.0,0.034,0.0,162.0,Dietetic or low calorie gumdrops,5704,Candy not containing chocolate,4,Other
91770020,0.0,0.0,98.6,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,Dietetic or low calorie hard candy,5704,Candy not containing chocolate,4,Other
91770030,12.26,43.27,38.55,14.57,3.6,285.0,2.86,112.0,0.0,21.0,21.91,606.0,593.0,"Dietetic or low calorie candy, chocolate covered",5702,Candy containing chocolate,4,Other
91770050,0.0,0.0,98.6,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,Dietetic or low calorie mints,5704,Candy not containing chocolate,4,Other
91780010,21.91,10.79,50.3,28.71,6.7,754.0,16.31,383.0,4.5,4.0,4.753,351.0,386.0,Snickers Marathon Energy bar,5404,Nutrition bars,4,Other
91781010,25.0,12.5,50.5,28.75,12.5,625.0,10.13,238.0,3.8,6.0,6.25,188.0,415.0,Snickers Marathon Protein bar,5404,Nutrition bars,4,Other
91800100,0.0,0.37,95.37,19.82,2.4,14.0,0.0,5.0,0.0,0.0,0.053,1.0,296.0,"Chewing gum, NFS",5704,Candy not containing chocolate,4,Other
91801000,0.0,0.3,96.7,66.08,2.4,0.0,0.0,1.0,0.0,0.0,0.042,2.0,360.0,"Chewing gum, sugared",5704,Candy not containing chocolate,4,Other
91802000,0.0,0.4,94.8,0.0,2.4,20.0,0.0,7.0,0.0,0.0,0.058,0.0,268.0,"Chewing gum, sugarless",5704,Candy not containing chocolate,4,Other
92100000,0.12,0.02,0.04,0.0,0.0,2.0,0.02,2.0,0.0,0.0,0.002,47.0,1.0,"Coffee, NS as to type",7302,Coffee,1,Other
92100500,0.12,0.02,0.07,0.0,0.0,2.0,0.02,2.0,0.0,0.0,0.002,45.0,1.0,"Coffee, regular, NS as to ground or instant",7302,Coffee,1,Other
92101000,0.12,0.02,0.0,0.0,0.0,2.0,0.01,2.0,0.0,0.0,0.002,49.0,1.0,"Coffee, made from ground, regular",7302,Coffee,1,Other
92101500,0.11,0.01,0.0,0.0,0.0,2.0,0.03,2.0,0.0,0.0,0.002,52.0,0.0,"Coffee, made from ground, equal parts regular and decaffeinated",7302,Coffee,1,Other
92101610,0.12,0.18,0.0,0.0,0.0,2.0,0.13,14.0,0.0,0.0,0.092,115.0,2.0,"Coffee, espresso",7302,Coffee,1,Other
92101630,0.1,0.18,0.0,0.0,0.0,2.0,0.13,14.0,0.0,0.0,0.092,115.0,0.0,"Coffee, espresso, decaffeinated",7302,Coffee,1,Other
92101700,0.12,0.02,0.0,0.0,0.0,2.0,0.01,2.0,0.0,0.0,0.002,49.0,1.0,"Coffee, made from ground, regular, flavored",7302,Coffee,1,Other
92103000,0.1,0.0,0.34,0.0,0.0,4.0,0.04,4.0,0.0,0.0,0.002,30.0,2.0,"Coffee, made from powdered instant, regular",7302,Coffee,1,Other
92104000,0.12,0.0,0.59,0.0,0.0,4.0,0.04,4.0,0.0,0.0,0.002,30.0,3.0,"Coffee, made from powdered instant, 50% less caffeine",7302,Coffee,1,Other
92105000,0.49,0.02,1.64,0.0,0.0,9.0,0.18,4.0,0.0,0.0,0.008,142.0,10.0,"Coffee, liquid concentrate",7302,Coffee,1,Other
92105010,0.07,0.0,0.24,0.0,0.0,4.0,0.02,4.0,0.0,0.0,0.001,21.0,1.0,"Coffee, made from liquid concentrate",7302,Coffee,1,Other
92106000,0.11,0.0,0.38,0.0,0.0,4.0,0.04,4.0,0.0,0.0,0.002,32.0,2.0,"Coffee, acid neutralized, from powdered instant",7302,Coffee,1,Other
92111000,0.1,0.0,0.1,0.0,0.0,3.0,0.05,3.0,0.0,0.0,0.002,48.0,1.0,"Coffee, decaffeinated, NS as to ground or instant",7302,Coffee,1,Other
92111010,0.1,0.0,0.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.002,54.0,0.0,"Coffee, decaffeinated, made from ground",7302,Coffee,1,Other
92114000,0.11,0.0,0.39,0.0,0.0,4.0,0.04,4.0,0.0,0.0,0.001,32.0,2.0,"Coffee, decaffeinated, made from powdered instant",7302,Coffee,1,Other
92121000,0.26,0.95,5.09,3.72,0.0,8.0,0.03,28.0,0.0,0.0,0.283,68.0,30.0,"Coffee, made from powdered instant mix, with whitener and sugar, instant",7302,Coffee,4,Other
92121010,0.11,0.0,4.02,3.65,0.0,4.0,0.04,4.0,0.0,0.0,0.002,31.0,16.0,"Coffee, made from powdered instant mix, presweetened, no whitener",7302,Coffee,4,Other
92121020,0.32,0.96,4.5,3.54,0.1,19.0,0.0,23.0,0.0,0.0,0.3,63.0,28.0,"Coffee and cocoa (mocha), made from powdered instant mix, with whitener, presweetened",7302,Coffee,4,Other
92121030,0.28,0.42,2.26,1.1,0.2,5.0,0.1,20.0,0.0,0.0,0.359,59.0,8.0,"Coffee and cocoa (mocha), made from powdered instant mix, with whitener and low calorie sweetener",7302,Coffee,4,Other
92121040,0.6,0.89,4.8,2.35,0.3,7.0,0.21,37.0,0.0,0.0,0.764,125.0,17.0,"Coffee, made from powdered instant mix, with whitener and low calorie sweetener",7302,Coffee,4,Other
92121050,0.66,0.96,5.2,2.55,0.4,7.0,0.22,40.0,0.0,0.0,0.829,135.0,19.0,"Coffee and cocoa (mocha), made from powdered instant mix, with whitener and low calorie sweetener, decaffeinated",7302,Coffee,4,Other
92130000,0.21,0.8,5.16,4.8,0.0,5.0,0.06,8.0,0.0,0.0,0.731,49.0,28.0,"Coffee, regular, presweetened with sugar, pre-lightened",7302,Coffee,4,Other
92130001,0.21,0.8,5.18,4.8,0.0,5.0,0.06,8.0,0.0,0.0,0.731,48.0,28.0,"Coffee, decaffeinated, presweetened with sugar, pre-lightened",7302,Coffee,4,Other
92130005,0.23,0.82,2.16,1.75,0.0,5.0,0.07,8.0,0.0,0.0,0.754,50.0,17.0,"Coffee, regular, with low-calorie sweetener, pre-lightened",7302,Coffee,4,Other
92130006,0.23,0.82,2.17,1.75,0.0,5.0,0.06,8.0,0.0,0.0,0.753,50.0,17.0,"Coffee, decaffeinated, with low-calorie sweetener, pre-lightened",7302,Coffee,4,Other
92130010,0.22,0.83,1.64,1.28,0.0,5.0,0.07,8.0,0.0,0.0,0.758,50.0,15.0,"Coffee, pre-lightened, no sugar",7302,Coffee,4,Other
92130020,0.11,0.0,4.02,3.65,0.0,4.0,0.04,4.0,0.0,0.0,0.002,31.0,16.0,"Coffee, presweetened with sugar",7302,Coffee,4,Other
92152000,0.12,0.02,0.0,0.0,0.0,2.0,0.01,2.0,0.0,0.0,0.002,49.0,1.0,"Coffee and chicory, made from ground",7302,Coffee,1,Other
92153100,0.11,0.0,0.39,0.0,0.0,4.0,0.04,4.0,0.0,0.0,0.001,32.0,2.0,"Coffee, decaffeinated, with cereal",7302,Coffee,1,Other
92191000,12.2,0.5,41.1,0.0,0.0,141.0,4.41,37.0,0.0,0.0,0.197,3535.0,241.0,"Coffee, dry instant powder, NS as to regular or decaffeinated",9999,Not included in a food category,1,Other
92191100,12.2,0.5,41.1,0.0,0.0,141.0,4.41,37.0,0.0,0.0,0.197,3535.0,241.0,"Coffee, dry instant powder, regular",9999,Not included in a food category,1,Other
92191200,11.6,0.2,42.6,0.0,0.0,140.0,3.8,23.0,0.0,0.0,0.101,3501.0,224.0,"Coffee, dry instant powder, decaffeinated",9999,Not included in a food category,1,Other
92191250,12.2,0.5,41.1,0.0,0.0,141.0,4.41,37.0,0.0,0.0,0.197,3535.0,241.0,"Coffee, dry, acid neutralized",9999,Not included in a food category,1,Other
92191500,12.2,0.5,41.1,0.0,0.0,141.0,4.41,37.0,0.0,0.0,0.197,3535.0,241.0,"Coffee and chicory, dry instant powder",9999,Not included in a food category,1,Other
92191520,11.6,0.2,42.6,0.0,0.0,140.0,3.8,23.0,0.0,0.0,0.101,3501.0,224.0,"Coffee, decaffeinated, and chicory, dry instant powder",9999,Not included in a food category,1,Other
92192000,5.29,15.87,74.04,58.2,1.9,271.0,0.0,317.0,0.0,0.0,4.934,1033.0,460.0,"Coffee and cocoa (mocha) mix, dry instant powder with whitener, presweetened",9999,Not included in a food category,4,Other
92192030,9.0,13.21,71.4,34.98,4.8,60.0,3.06,500.0,0.0,0.0,11.376,1856.0,257.0,"Coffee and cocoa (mocha) mix, dry instant powder with whitener and low calorie sweetener",9999,Not included in a food category,4,Other
92192040,9.0,13.21,71.4,34.98,4.8,60.0,3.06,500.0,0.0,0.0,11.376,1856.0,257.0,"Coffee and cocoa (mocha) mix, dry instant powder, with whitener and low calorie sweetener, decaffeinated",9999,Not included in a food category,4,Other
92193000,3.8,14.1,75.81,55.45,0.6,84.0,0.42,368.0,0.0,1.0,4.21,1008.0,445.0,"Coffee, dry instant powder, with whitener and sugar",9999,Not included in a food category,4,Other
92193020,1.96,29.1,59.94,59.0,0.5,18.0,0.06,819.0,0.0,0.0,25.128,909.0,509.0,"Coffee, dry instant powder, with whitener and low calorie sweetener",9999,Not included in a food category,4,Other
92201010,0.1,0.04,1.3,0.08,0.4,4.0,0.08,5.0,0.0,0.0,0.01,41.0,6.0,Postum,7302,Coffee,1,Other
92202010,0.12,0.0,0.39,0.0,0.0,4.0,0.04,4.0,0.0,0.0,0.002,34.0,2.0,Chicory,7302,Coffee,1,Other
92203000,0.08,0.03,1.0,0.06,0.3,4.0,0.06,5.0,0.0,0.0,0.008,31.0,5.0,Cereal beverage,7302,Coffee,1,Other
92203110,0.08,0.03,1.0,0.06,0.3,4.0,0.06,5.0,0.0,0.0,0.008,31.0,5.0,"Cereal beverage with beet roots, from powdered instant",7302,Coffee,1,Other
92205000,0.28,0.97,9.17,5.28,0.3,118.0,0.2,39.0,1.0,0.0,0.0,27.0,47.0,Rice beverage,1404,Milk substitutes,4,Other
92291300,6.01,2.52,78.42,4.63,23.3,58.0,4.6,83.0,0.0,0.0,0.603,2443.0,360.0,"Postum, dry powder",9999,Not included in a food category,1,Other
92301000,0.01,0.0,0.28,0.0,0.0,0.0,0.02,3.0,0.0,0.0,0.002,34.0,1.0,"Tea, NS as to type, unsweetened",7304,Tea,1,Other
92301060,0.01,0.0,8.34,8.07,0.0,0.0,0.02,3.0,0.0,0.0,0.002,32.0,32.0,"Tea, NS as to type, presweetened with sugar",7304,Tea,4,Other
92301080,0.02,0.0,0.65,0.34,0.0,0.0,0.02,3.0,0.0,0.0,0.002,34.0,3.0,"Tea, NS as to type, presweetened with low calorie sweetener",7304,Tea,4,Other
